Embedding_ID,Encryption_Time
168,0.006685733795166016
169,0.0065877437591552734
170,0.007104635238647461
171,0.0067255496978759766
172,0.0
173,0.004479646682739258
174,0.007081747055053711
175,0.014513254165649414
176,0.009695291519165039
177,0.010490894317626953
178,0.010811328887939453
179,0.008541584014892578
180,0.013115882873535156
181,0.005777597427368164
182,0.013643503189086914
183,0.008234739303588867
184,0.00831747055053711
185,0.00694584846496582
186,0.01385807991027832
187,0.013451099395751953
188,0.008543968200683594
189,0.014505147933959961
190,0.012047529220581055
191,0.0015070438385009766
192,0.014351844787597656
193,0.00678563117980957
194,0.008440017700195312
195,0.0075550079345703125
196,0.0034530162811279297
197,0.0
198,0.007130146026611328
199,0.00952768325805664
200,0.006762027740478516
201,0.007909297943115234
202,0.008038043975830078
203,0.00836944580078125
204,0.00705718994140625
205,0.006084442138671875
206,0.012239694595336914
207,0.007977962493896484
208,0.012673139572143555
209,0.006451129913330078
210,0.008367300033569336
211,0.005248069763183594
212,0.007520198822021484
213,0.004953622817993164
214,0.006960630416870117
215,0.0072174072265625
216,0.007349729537963867
217,0.01048588752746582
218,0.007260560989379883
219,0.013738155364990234
220,0.008378267288208008
221,0.006804943084716797
222,0.007050037384033203
223,0.006638765335083008
224,0.006587982177734375
225,0.005093574523925781
226,0.008139371871948242
227,0.012768745422363281
228,0.00526881217956543
229,0.00706934928894043
230,0.011072874069213867
231,0.007951021194458008
232,0.013832569122314453
233,0.008888006210327148
234,0.014400720596313477
235,0.007131099700927734
236,0.008272647857666016
237,0.010051965713500977
238,0.008170366287231445
239,0.006982088088989258
240,0.014414787292480469
241,0.008136510848999023
242,0.0066547393798828125
243,0.008019447326660156
244,0.007622718811035156
245,0.008139371871948242
246,0.006369590759277344
247,0.012523651123046875
248,0.013679027557373047
249,0.00889730453491211
250,0.01445913314819336
251,0.006128787994384766
252,0.0054323673248291016
253,0.008114337921142578
254,0.012667417526245117
255,0.0073833465576171875
256,0.005175590515136719
257,0.007299661636352539
258,0.00887751579284668
259,0.006705284118652344
260,0.010843515396118164
261,0.007364749908447266
262,0.014673709869384766
263,0.00700831413269043
264,0.006474733352661133
265,0.006662607192993164
266,0.006815910339355469
267,0.010548114776611328
268,0.007577657699584961
269,0.006781339645385742
270,0.013573646545410156
271,0.008291244506835938
272,0.006214141845703125
273,0.0064678192138671875
274,0.0036606788635253906
275,0.007292032241821289
276,0.0015079975128173828
277,0.013526678085327148
278,0.007918596267700195
279,0.006815671920776367
280,0.008334159851074219
281,0.013416528701782227
282,0.014272928237915039
283,0.005784273147583008
284,0.009722232818603516
285,0.01398324966430664
286,0.007818460464477539
287,0.0064105987548828125
288,0.0015230178833007812
289,0.006555318832397461
290,0.0042722225189208984
291,0.006914615631103516
292,0.007804393768310547
293,0.006713151931762695
294,0.010476827621459961
295,0.007874011993408203
296,0.011679887771606445
297,0.008057117462158203
298,0.00819540023803711
299,0.006958961486816406
300,0.007849693298339844
301,0.006845951080322266
302,0.007585763931274414
303,0.0017638206481933594
304,0.007006406784057617
305,0.006049633026123047
306,0.007676839828491211
307,0.006814718246459961
308,0.01352691650390625
309,0.005807399749755859
310,0.014113426208496094
311,0.011018991470336914
312,0.014262676239013672
313,0.009136676788330078
314,0.007163286209106445
315,0.006624937057495117
316,0.006931781768798828
317,0.008219480514526367
318,0.005993843078613281
319,0.00971531867980957
320,0.0004544258117675781
321,0.007082462310791016
322,0.013103008270263672
323,0.01439976692199707
324,0.009051799774169922
325,0.007762432098388672
326,0.01394200325012207
327,0.007254838943481445
328,0.014981508255004883
329,0.006655216217041016
330,0.014885425567626953
331,0.009919881820678711
332,0.013216018676757812
333,0.008435487747192383
334,0.006894350051879883
335,0.006322145462036133
336,0.006826877593994141
337,0.007682085037231445
338,0.010453939437866211
339,0.007918357849121094
340,0.0067369937896728516
341,0.008246660232543945
342,0.006970643997192383
343,0.0074160099029541016
344,0.007199764251708984
345,0.0067446231842041016
346,0.008370161056518555
347,0.012684345245361328
348,0.007280588150024414
349,0.004194021224975586
350,0.007542133331298828
351,0.007275104522705078
352,0.007853507995605469
353,0.010573863983154297
354,0.008543968200683594
355,0.00771331787109375
356,0.007772207260131836
357,0.012931346893310547
358,0.007354259490966797
359,0.007735013961791992
360,0.008263111114501953
361,0.009783506393432617
362,0.008742809295654297
363,0.010374069213867188
364,0.005006074905395508
365,0.0077915191650390625
366,0.007581949234008789
367,0.0069239139556884766
368,0.004443168640136719
369,0.012600421905517578
370,0.009665966033935547
371,0.006731986999511719
372,0.007220745086669922
373,0.004603147506713867
374,0.00730443000793457
375,0.007590770721435547
376,0.007716178894042969
377,0.012847900390625
378,0.006349802017211914
379,0.007592201232910156
380,0.008986234664916992
381,0.012108087539672852
382,0.01236581802368164
383,0.008062362670898438
384,0.014014720916748047
385,0.014492511749267578
386,0.007917404174804688
387,0.00805807113647461
388,0.008071422576904297
389,0.006940364837646484
390,0.0015201568603515625
391,0.00708770751953125
392,0.0060994625091552734
393,0.005854606628417969
394,0.0038428306579589844
395,0.005783557891845703
396,0.008273839950561523
397,0.006691455841064453
398,0.009104251861572266
399,0.0017440319061279297
400,0.013914108276367188
401,0.006414651870727539
402,0.011463403701782227
403,0.007962465286254883
404,0.013305902481079102
405,0.012562036514282227
406,0.010335922241210938
407,0.006009578704833984
408,0.008248567581176758
409,0.006272315979003906
410,0.006847858428955078
411,0.008772134780883789
412,0.013429880142211914
413,0.009576559066772461
414,0.00676727294921875
415,0.008911848068237305
416,0.01488351821899414
417,0.005534172058105469
418,0.004338502883911133
419,0.005768537521362305
420,0.006630659103393555
421,0.008130788803100586
422,0.002393007278442383
423,0.013021469116210938
424,0.009745121002197266
425,0.01140451431274414
426,0.008235692977905273
427,0.008167505264282227
428,0.004067182540893555
429,0.009438753128051758
430,0.013853311538696289
431,0.00925755500793457
432,0.0043256282806396484
433,0.00825357437133789
434,0.005761861801147461
435,0.010727167129516602
436,0.007542848587036133
437,0.00791025161743164
438,0.009333133697509766
439,0.03026747703552246
440,0.0070569515228271484
441,0.014162302017211914
442,0.0
443,0.010248899459838867
444,0.008566141128540039
445,0.0018372535705566406
446,0.008256196975708008
447,0.004850864410400391
448,0.004405975341796875
449,0.011226654052734375
450,0.011909246444702148
451,0.0039031505584716797
452,0.003951311111450195
453,0.0064351558685302734
454,0.00776982307434082
455,0.004766941070556641
456,0.007647037506103516
457,0.008825540542602539
458,0.0054323673248291016
459,0.007485866546630859
460,0.006895542144775391
461,0.007058858871459961
462,0.0076410770416259766
463,0.0073544979095458984
464,0.013279199600219727
465,0.005984783172607422
466,0.008492231369018555
467,0.007896900177001953
468,0.007950305938720703
469,0.012837409973144531
470,0.012357950210571289
471,0.008275508880615234
472,0.007470369338989258
473,0.006620168685913086
474,0.008188962936401367
475,0.008273839950561523
476,0.013496637344360352
477,0.007912874221801758
478,0.007032155990600586
479,0.012418985366821289
480,0.0071103572845458984
481,0.010484933853149414
482,0.01119089126586914
483,0.014552831649780273
484,0.012841939926147461
485,0.01369476318359375
486,0.013787984848022461
487,0.014238119125366211
488,0.013204574584960938
489,0.013695478439331055
490,0.008948326110839844
491,0.013197898864746094
492,0.015165328979492188
493,0.006604433059692383
494,0.00695037841796875
495,0.007033109664916992
496,0.00515294075012207
497,0.006350517272949219
498,0.00698399543762207
499,0.007050275802612305
500,0.006335258483886719
501,0.008234262466430664
502,0.00658106803894043
503,0.010982751846313477
504,0.005501270294189453
505,0.005534172058105469
506,0.0074138641357421875
507,0.006330013275146484
508,0.005455732345581055
509,0.007718801498413086
510,0.0064356327056884766
511,0.014748811721801758
512,0.008322477340698242
513,0.0084381103515625
514,0.012772560119628906
515,0.0064239501953125
516,0.008298397064208984
517,0.013387441635131836
518,0.00816655158996582
519,0.007118701934814453
520,0.006930351257324219
521,0.001867055892944336
522,0.015393495559692383
